Country,Year,Month,Date,Breakdown_Type,Breakdown_Category,Percentage
Bangladesh,2020,06,2020-06,Firm Size,Size: Small (5-19),11.76
Bangladesh,2020,06,2020-06,National Average,National Average,1.8
Bangladesh,2020,06,2020-06,National Average,National Average,3.9
Bangladesh,2020,06,2020-06,National Average,National Average,2.64
Bangladesh,2020,06,2020-06,National Average,National Average,88.0
Bangladesh,2020,06,2020-06,National Average,National Average,88.98
Bangladesh,2020,06,2020-06,National Average,National Average,-61.62
Bangladesh,2020,06,2020-06,National Average,National Average,-41.85
Bangladesh,2020,06,2020-06,National Average,National Average,-72.44
Bangladesh,2020,06,2020-06,National Average,National Average,-47.4
Bangladesh,2020,06,2020-06,National Average,National Average,-62.73
Bangladesh,2020,06,2020-06,National Average,National Average,95.55
Bangladesh,2020,06,2020-06,National Average,National Average,87.84
Bangladesh,2020,06,2020-06,National Average,National Average,96.88
Bangladesh,2020,06,2020-06,National Average,National Average,96.1
Bangladesh,2020,06,2020-06,National Average,National Average,97.48
Bangladesh,2020,06,2020-06,National Average,National Average,37.0
Bangladesh,2020,06,2020-06,National Average,National Average,32.47
Bangladesh,2020,06,2020-06,National Average,National Average,52.86
Bangladesh,2020,06,2020-06,National Average,National Average,12.99
Bangladesh,2020,06,2020-06,National Average,National Average,25.21
Bangladesh,2020,06,2020-06,National Average,National Average,18.2
Bangladesh,2020,06,2020-06,National Average,National Average,20.78
Bangladesh,2020,06,2020-06,National Average,National Average,23.79
Bangladesh,2020,06,2020-06,National Average,National Average,9.09
Bangladesh,2020,06,2020-06,National Average,National Average,11.76
Bangladesh,2020,06,2020-06,National Average,National Average,5.2
Bangladesh,2020,06,2020-06,National Average,National Average,24.68
Bangladesh,2020,06,2020-06,National Average,National Average,2.2
Bangladesh,2020,06,2020-06,National Average,National Average,1.68
Bangladesh,2020,06,2020-06,National Average,National Average,58.2
Bangladesh,2020,06,2020-06,National Average,National Average,25.97
Bangladesh,2020,06,2020-06,National Average,National Average,54.19
Bangladesh,2020,06,2020-06,National Average,National Average,80.52
Bangladesh,2020,06,2020-06,National Average,National Average,72.27
Bangladesh,2020,06,2020-06,National Average,National Average,41.4
Bangladesh,2020,06,2020-06,National Average,National Average,22.08
Bangladesh,2020,06,2020-06,National Average,National Average,42.73
Bangladesh,2020,06,2020-06,National Average,National Average,33.77
Bangladesh,2020,06,2020-06,National Average,National Average,56.3
Bangladesh,2020,06,2020-06,National Average,National Average,0.6
Bangladesh,2020,06,2020-06,National Average,National Average,0.8
Bangladesh,2020,06,2020-06,National Average,National Average,0.2
Bangladesh,2020,06,2020-06,National Average,National Average,1.3
Bangladesh,2020,06,2020-06,National Average,National Average,2.6
Bangladesh,2020,06,2020-06,National Average,National Average,0.88
Bangladesh,2020,06,2020-06,National Average,National Average,0.88
Bangladesh,2020,06,2020-06,National Average,National Average,0.44
Bangladesh,2020,06,2020-06,National Average,National Average,14.26
Bangladesh,2020,06,2020-06,National Average,National Average,9.57
Bangladesh,2020,06,2020-06,National Average,National Average,61.1
Bangladesh,2020,06,2020-06,National Average,National Average,5.5
Bangladesh,2020,06,2020-06,National Average,National Average,17.57
Bangladesh,2020,06,2020-06,National Average,National Average,10.81
Bangladesh,2020,06,2020-06,National Average,National Average,54.05
Bangladesh,2020,06,2020-06,National Average,National Average,4.05
Bangladesh,2020,06,2020-06,National Average,National Average,14.48
Bangladesh,2020,06,2020-06,National Average,National Average,10.41
Bangladesh,2020,06,2020-06,National Average,National Average,62.44
Bangladesh,2020,06,2020-06,National Average,National Average,4.52
Bangladesh,2020,06,2020-06,National Average,National Average,14.29
Bangladesh,2020,06,2020-06,National Average,National Average,9.09
Bangladesh,2020,06,2020-06,National Average,National Average,64.94
Bangladesh,2020,06,2020-06,National Average,National Average,5.19
Bangladesh,2020,06,2020-06,National Average,National Average,11.76
Bangladesh,2020,06,2020-06,National Average,National Average,7.56
Bangladesh,2020,06,2020-06,National Average,National Average,60.5
Bangladesh,2020,06,2020-06,National Average,National Average,8.4
Bangladesh,2020,06,2020-06,National Average,National Average,14.94
Bangladesh,2020,06,2020-06,National Average,National Average,5.45
Bangladesh,2020,06,2020-06,National Average,National Average,18.23
Bangladesh,2020,06,2020-06,National Average,National Average,-7.71
Bangladesh,2020,06,2020-06,National Average,National Average,-14.46
Bangladesh,2020,06,2020-06,National Average,National Average,-6.14
Bangladesh,2020,06,2020-06,National Average,National Average,17.54
Bangladesh,2020,06,2020-06,National Average,National Average,7.69
Bangladesh,2020,06,2020-06,National Average,National Average,20.9
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),30.3
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),52.28
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),-43.9
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),9.49
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),20.53
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),85.25
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),3.74
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),24.64
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),27.41
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),16.2
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),33.3
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),14.43
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),1.44
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),1.44
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),27.23
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),12.42
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),33.44
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),8.28
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),9.41
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),6.01
Bangladesh,2021,07,2021-07,Firm Size,Size: Large (100+),24.64
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),14.92
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),52.6
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),-46.87
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),11.58
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),7.59
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),85.12
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),3.91
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),18.61
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),25.66
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),17.52
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),16.01
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),6.41
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),1.49
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),0.57
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),16.51
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),14.22
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),37.85
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),8.39
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),12.47
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),7.5
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),69.44
Bangladesh,2021,07,2021-07,Firm Size,Size: Medium (20-99),19.57
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),1.86
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),57.76
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),-37.77
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),7.63
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),2.1
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),76.29
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),-0.07
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),9.35
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),19.1
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),11.08
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),9.24
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),1.05
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),18.77
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),7.43
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),46.64
Bangladesh,2021,07,2021-07,Firm Size,Size: Micro (0-4),7.97
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),7.43
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),56.16
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),-46.89
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),12.38
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),4.79
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),84.17
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),2.08
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),12.0
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),28.11
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),13.25
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),19.29
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),1.6
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),1.6
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),0.4
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),15.52
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),11.7
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),44.99
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),9.13
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),9.24
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),5.5
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),48.59
Bangladesh,2021,07,2021-07,Firm Size,Size: Small (5-19),6.56
Bangladesh,2021,07,2021-07,National Average,National Average,6.25
Bangladesh,2021,07,2021-07,National Average,National Average,12.14
Bangladesh,2021,07,2021-07,National Average,National Average,7.14
Bangladesh,2021,07,2021-07,National Average,National Average,0.22
Bangladesh,2021,07,2021-07,National Average,National Average,3.66
Bangladesh,2021,07,2021-07,National Average,National Average,55.83
Bangladesh,2021,07,2021-07,National Average,National Average,40.85
Bangladesh,2021,07,2021-07,National Average,National Average,53.46
Bangladesh,2021,07,2021-07,National Average,National Average,59.2
Bangladesh,2021,07,2021-07,National Average,National Average,70.6
Bangladesh,2021,07,2021-07,National Average,National Average,-42.66
Bangladesh,2021,07,2021-07,National Average,National Average,-24.43
Bangladesh,2021,07,2021-07,National Average,National Average,-45.93
Bangladesh,2021,07,2021-07,National Average,National Average,-31.67
Bangladesh,2021,07,2021-07,National Average,National Average,-40.13
Bangladesh,2021,07,2021-07,National Average,National Average,10.12
Bangladesh,2021,07,2021-07,National Average,National Average,3.57
Bangladesh,2021,07,2021-07,National Average,National Average,11.94
Bangladesh,2021,07,2021-07,National Average,National Average,3.69
Bangladesh,2021,07,2021-07,National Average,National Average,8.3
Bangladesh,2021,07,2021-07,National Average,National Average,4.21
Bangladesh,2021,07,2021-07,National Average,National Average,5.4
Bangladesh,2021,07,2021-07,National Average,National Average,1.77
Bangladesh,2021,07,2021-07,National Average,National Average,1.27
Bangladesh,2021,07,2021-07,National Average,National Average,80.24
Bangladesh,2021,07,2021-07,National Average,National Average,56.09
Bangladesh,2021,07,2021-07,National Average,National Average,82.42
Bangladesh,2021,07,2021-07,National Average,National Average,72.8
Bangladesh,2021,07,2021-07,National Average,National Average,82.71
Bangladesh,2021,07,2021-07,National Average,National Average,1.39
Bangladesh,2021,07,2021-07,National Average,National Average,6.47
Bangladesh,2021,07,2021-07,National Average,National Average,0.74
Bangladesh,2021,07,2021-07,National Average,National Average,-0.52
Bangladesh,2021,07,2021-07,National Average,National Average,3.92
Bangladesh,2021,07,2021-07,National Average,National Average,11.7
Bangladesh,2021,07,2021-07,National Average,National Average,16.61
Bangladesh,2021,07,2021-07,National Average,National Average,13.44
Bangladesh,2021,07,2021-07,National Average,National Average,6.25
Bangladesh,2021,07,2021-07,National Average,National Average,4.79
Bangladesh,2021,07,2021-07,National Average,National Average,23.74
Bangladesh,2021,07,2021-07,National Average,National Average,9.4
Bangladesh,2021,07,2021-07,National Average,National Average,26.75
Bangladesh,2021,07,2021-07,National Average,National Average,14.2
Bangladesh,2021,07,2021-07,National Average,National Average,21.29
Bangladesh,2021,07,2021-07,National Average,National Average,12.71
Bangladesh,2021,07,2021-07,National Average,National Average,6.01
Bangladesh,2021,07,2021-07,National Average,National Average,14.49
Bangladesh,2021,07,2021-07,National Average,National Average,9.35
Bangladesh,2021,07,2021-07,National Average,National Average,8.39
Bangladesh,2021,07,2021-07,National Average,National Average,14.92
Bangladesh,2021,07,2021-07,National Average,National Average,15.12
Bangladesh,2021,07,2021-07,National Average,National Average,16.86
Bangladesh,2021,07,2021-07,National Average,National Average,7.8
Bangladesh,2021,07,2021-07,National Average,National Average,9.78
Bangladesh,2021,07,2021-07,National Average,National Average,2.07
Bangladesh,2021,07,2021-07,National Average,National Average,0.92
Bangladesh,2021,07,2021-07,National Average,National Average,0.27
Bangladesh,2021,07,2021-07,National Average,National Average,4.52
Bangladesh,2021,07,2021-07,National Average,National Average,2.98
Bangladesh,2021,07,2021-07,National Average,National Average,2.02
Bangladesh,2021,07,2021-07,National Average,National Average,0.97
Bangladesh,2021,07,2021-07,National Average,National Average,0.37
Bangladesh,2021,07,2021-07,National Average,National Average,0.22
Bangladesh,2021,07,2021-07,National Average,National Average,2.86
Bangladesh,2021,07,2021-07,National Average,National Average,0.4
Bangladesh,2021,07,2021-07,National Average,National Average,16.99
Bangladesh,2021,07,2021-07,National Average,National Average,9.99
Bangladesh,2021,07,2021-07,National Average,National Average,44.42
Bangladesh,2021,07,2021-07,National Average,National Average,8.46
Bangladesh,2021,07,2021-07,National Average,National Average,19.72
Bangladesh,2021,07,2021-07,National Average,National Average,14.75
Bangladesh,2021,07,2021-07,National Average,National Average,42.67
Bangladesh,2021,07,2021-07,National Average,National Average,8.16
Bangladesh,2021,07,2021-07,National Average,National Average,14.43
Bangladesh,2021,07,2021-07,National Average,National Average,11.06
Bangladesh,2021,07,2021-07,National Average,National Average,46.13
Bangladesh,2021,07,2021-07,National Average,National Average,8.36
Bangladesh,2021,07,2021-07,National Average,National Average,27.09
Bangladesh,2021,07,2021-07,National Average,National Average,3.28
Bangladesh,2021,07,2021-07,National Average,National Average,41.26
Bangladesh,2021,07,2021-07,National Average,National Average,6.02
Bangladesh,2021,07,2021-07,National Average,National Average,21.74
Bangladesh,2021,07,2021-07,National Average,National Average,7.73
Bangladesh,2021,07,2021-07,National Average,National Average,38.81
Bangladesh,2021,07,2021-07,National Average,National Average,10.65
Bangladesh,2021,07,2021-07,National Average,National Average,9.64
Bangladesh,2021,07,2021-07,National Average,National Average,9.91
Bangladesh,2021,07,2021-07,National Average,National Average,14.92
Bangladesh,2021,07,2021-07,National Average,National Average,5.76
Bangladesh,2021,07,2021-07,National Average,National Average,12.13
Bangladesh,2021,07,2021-07,National Average,National Average,5.45
Bangladesh,2021,07,2021-07,National Average,National Average,7.64
Bangladesh,2021,07,2021-07,National Average,National Average,47.67
Bangladesh,2021,07,2021-07,National Average,National Average,51.03
Bangladesh,2021,07,2021-07,National Average,National Average,10.89
Bangladesh,2021,07,2021-07,National Average,National Average,6.4
Bangladesh,2021,07,2021-07,National Average,National Average,11.04
Bangladesh,2021,07,2021-07,National Average,National Average,11.72
Benin,2021,06,2021-06,Firm Size,Size: Large (100+),21.28
Benin,2021,06,2021-06,Firm Size,Size: Large (100+),2.42
Benin,2021,06,2021-06,Firm Size,Size: Large (100+),34.21
Benin,2021,06,2021-06,Firm Size,Size: Large (100+),45.24
Benin,2021,06,2021-06,Firm Size,Size: Large (100+),13.95
